Token,TFIDF_Value
facts,5.343805421853684
old,5.343805421853684
diba,5.343805421853684
watch,5.343805421853684
mukha,5.343805421853684
ah,5.343805421853684
survey,5.343805421853684
way,5.343805421853684
tunay,5.343805421853684
mong,5.343805421853684
late,5.343805421853684
questions,5.343805421853684
mr,5.343805421853684
rally,5.343805421853684
times,5.343805421853684
comments,5.343805421853684
com,5.343805421853684
color,5.343805421853684
many,5.343805421853684
that's,5.343805421853684
kang,5.343805421853684
carlos,5.343805421853684
worst,5.343805421853684
make,5.343805421853684
need,5.343805421853684
lol,5.343805421853684
tatakbo,5.343805421853684
negative,5.343805421853684
fb,5.343805421853684
boto,5.343805421853684
become,5.343805421853684
niyong,5.343805421853684
social,5.343805421853684
madumb,5.343805421853684
madam,5.343805421853684
bise,5.343805421853684
supporter,5.343805421853684
first,5.343805421853684
woman,5.343805421853684
tax,5.343805421853684
lenlen,5.343805421853684
father's,5.343805421853684
tiwala,5.343805421853684
country,5.343805421853684
okay,5.343805421853684
could,5.343805421853684
tanga,5.161483865059729
namang,5.161483865059729
puro,5.161483865059729
vote,5.161483865059729
tiktok,5.161483865059729
leader,5.161483865059729
nothing,5.161483865059729
sinasabi,5.161483865059729
taong,5.161483865059729
name,5.161483865059729
yang,5.161483865059729
ata,5.161483865059729
court,5.161483865059729
oh,5.161483865059729
tas,5.161483865059729
kakampinks,5.161483865059729
kakampink,5.161483865059729
sorry,5.161483865059729
using,5.161483865059729
loser,5.161483865059729
media,5.161483865059729
trapo,5.161483865059729
kaso,5.161483865059729
one,5.161483865059729
amp,5.161483865059729
panindigan,5.161483865059729
race,5.161483865059729
pangilinan,5.161483865059729
next,5.161483865059729
government,5.161483865059729
pang,5.161483865059729
hate,5.161483865059729
campaign,5.161483865059729
evil,5.161483865059729
family,5.161483865059729
father,5.161483865059729
false,5.161483865059729
prof,5.161483865059729
senator,5.161483865059729
attempting,5.161483865059729
marcosjr,5.161483865059729
sambayanang,5.161483865059729
nanalo,5.161483865059729
wealth,5.161483865059729
jusko,5.161483865059729
trolls,5.161483865059729
bansa,5.161483865059729
manalo,5.161483865059729
young,5.007333185232471
troll,5.007333185232471
ha,5.007333185232471
former,5.007333185232471
yun,5.007333185232471
lugaw,5.007333185232471
bobong,5.007333185232471
history,5.007333185232471
last,5.007333185232471
people,5.007333185232471
know,5.007333185232471
endorsement,5.007333185232471
imagine,5.007333185232471
gising,5.007333185232471
kandidato,5.007333185232471
ipagtanggol,5.007333185232471
bayan,5.007333185232471
puppet,5.007333185232471
us,5.007333185232471
nung,5.007333185232471
fact,5.007333185232471
pala,5.007333185232471
opposition,4.873801792607948
kayong,4.873801792607948
also,4.873801792607948
npa,4.873801792607948
galing,4.873801792607948
sure,4.873801792607948
inc,4.873801792607948
revive,4.873801792607948
read,4.873801792607948
post,4.873801792607948
still,4.873801792607948
candidates,4.873801792607948
iboto,4.873801792607948
sya,4.873801792607948
please,4.873801792607948
bobo,4.873801792607948
tangina,4.873801792607948
martial,4.873801792607948
anong,4.873801792607948
anak,4.873801792607948
ganyan,4.873801792607948
magiging,4.873801792607948
dynasty,4.7560187569515655
nalang,4.7560187569515655
kayang,4.7560187569515655
corrupt,4.7560187569515655
parang,4.7560187569515655
filipinos,4.7560187569515655
never,4.7560187569515655
vice,4.7560187569515655
eh,4.7560187569515655
via,4.7560187569515655
kiko,4.7560187569515655
time,4.650658241293739
election,4.650658241293739
power,4.650658241293739
news,4.650658241293739
law,4.650658241293739
matter,4.650658241293739
philippine,4.650658241293739
pamilya,4.650658241293739
nice,4.650658241293739
sana,4.650658241293739
umattend,4.650658241293739
pag,4.650658241293739
shunga,4.650658241293739
years,4.650658241293739
biased,4.650658241293739
past,4.650658241293739
presidency,4.555348061489413
candidate,4.555348061489413
pilipino,4.555348061489413
presidente,4.555348061489413
mas,4.555348061489413
rin,4.468336684499784
like,4.468336684499784
hahaha,4.468336684499784
tapos,4.468336684499784
lutang,4.468336684499784
daw,4.468336684499784
pilipinas,4.468336684499784
pink,4.468336684499784
alam,4.3882939768262474
even,4.3882939768262474
niyo,4.3882939768262474
debates,4.3882939768262474
ferdinand,4.3882939768262474
po,4.314186004672526
political,4.314186004672526
sara,4.314186004672526
nag,4.314186004672526
duterte,4.314186004672526
supporters,4.245193133185574
win,4.180654612048003
nya,4.180654612048003
dictator's,4.1200299902315685
wag,4.1200299902315685
ayaw,4.06287157639162
fake,4.06287157639162
presidential,4.06287157639162
duwag,4.06287157639162
nga,4.06287157639162
yan,4.0088043551213435
magnanakaw,4.0088043551213435
philippines,3.9575110607337933
smni,3.9575110607337933
dictator,3.8622008809294686
kayo,3.775189503939839
di,3.775189503939839
talaga,3.7343675094195836
wala,3.7343675094195836
kasi,3.7343675094195836
president,3.5520459526256287
vp,3.519256129802638
bbm,3.4875074314880576
naman,3.4875074314880576
debate,3.456735772821304
kay,3.456735772821304
nyo,3.426882809671623
yung,3.3156571745613985
ba,3.2396712675834767
lang,3.124601937798689
si,2.280414499825878
